unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754512626446,Target Loaded,48401,89.84969,89.734,0,0,1,0.06084441,0.02700737,1.543497,0.06402636,0.008364394,1.544373,0.07257387,0.008547083,1.541488,0.06830011,0.008455738,1.54293,0.06079838,0.02711409,1.543496,0.7010924,0.8122882,0.741777,0,0.7052664,0.8168523,0.7462481
1754512626446,Target Set,48401,89.84969,89.734,0,0,1,0.06084441,0.02700737,1.543497,0.06402636,0.008364394,1.544373,0.07257387,0.008547083,1.541488,0.06830011,0.008455738,1.54293,0.06079838,0.02711409,1.543496,0.7010924,0.8122882,0.741777,0,0.7052664,0.8168523,0.7462481
1754512626446,Playing,48401,89.84969,89.734,0,0,1,0.06096196,0.02695674,1.54349,0.06424557,0.008229524,1.544364,0.07279272,0.008409441,1.541479,0.06851915,0.008319482,1.542922,0.06102401,0.02698041,1.54349,0.7049889,0.8170919,0.7462481,0,0.7058211,0.8163731,0.7459858
1754512626457,Playing,48402,89.72472,89.72704,0,0,1,0.06102318,0.02695768,1.54346,0.06430683,0.008230463,1.544335,0.07285398,0.008410424,1.541449,0.0685804,0.008320443,1.542892,0.06108525,0.02698135,1.54346,0.7052664,0.8170919,0.7462481,0,0.7052664,0.8168523,0.7462481
1754512626468,Playing,48403,89.77547,89.76336,0,0,1,0.0608707,0.02701432,1.543438,0.0641412,0.01009071,1.544344,0.07268839,0.01026623,1.541459,0.06841479,0.01017847,1.542902,0.06093277,0.02703801,1.543438,0.6391903,0.7615615,0.6844273,0,0.6394964,0.7610474,0.6844273
1754512626479,Playing,48404,88.22543,88.60992,0,0,1,0.06086407,0.02705337,1.543427,0.06413457,0.01012973,1.544333,0.07268175,0.01030532,1.541448,0.06840816,0.01021753,1.542891,0.06092614,0.02707705,1.543426,0.6391903,0.7618184,0.6844273,0,0.6394964,0.7610474,0.6844273
1754512626491,Playing,48405,89.72874,89.44904,0,0,1,0.06092452,0.0269541,1.543438,0.06419501,0.01003048,1.544344,0.07274217,0.01020603,1.541459,0.06846859,0.01011825,1.542902,0.06098656,0.02697779,1.543438,0.6394964,0.7615615,0.6844273,0,0.6394964,0.7610474,0.6844273
1754512626502,Playing,48406,91.37511,90.89359,0,0,1,0.06097174,0.02687508,1.543448,0.06416314,0.01463068,1.544423,0.07271047,0.01479375,1.541538,0.0684368,0.01471221,1.542981,0.0610338,0.02689874,1.543448,0.4693892,0.6262009,0.5293413,0,0.4693892,0.6255757,0.5293413
1754512626512,Playing,48407,89.91754,90.16155,0,0,1,0.06100291,0.02691002,1.543449,0.06420232,0.01471888,1.544424,0.07274963,0.01488291,1.541539,0.06847598,0.01480089,1.542982,0.06106495,0.0269337,1.543449,0.4673002,0.6249498,0.5278606,0,0.4677188,0.6246366,0.5274898
1754512626524,Playing,48408,90.7754,90.62193,0,0,1,0.06100561,0.02693331,1.54345,0.06420498,0.01474215,1.544425,0.07275233,0.01490621,1.54154,0.06847866,0.01482418,1.542983,0.06106768,0.02695701,1.54345,0.4677188,0.6249498,0.5274898,0,0.4673002,0.6240098,0.5274898
