unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754512903719,Target Loaded,73289,88.20287,88.81172,0,0,1,0.07725427,0.06500334,1.544711,0.07437991,0.03253606,1.545432,0.08294161,0.0327598,1.542206,0.07866076,0.03264793,1.543819,0.07728319,0.0650215,1.544709,1.206907,1.210631,1.197956,0,1.207718,1.211277,1.198447
1754512903719,Target Set,73289,88.20287,88.81172,0,0,1,0.07725427,0.06500334,1.544711,0.07437991,0.03253606,1.545432,0.08294161,0.0327598,1.542206,0.07866076,0.03264793,1.543819,0.07728319,0.0650215,1.544709,1.206907,1.210631,1.197956,0,1.207718,1.211277,1.198447
1754512903719,Playing,73289,88.20287,88.81172,0,0,1,0.07727979,0.06499922,1.544706,0.07444115,0.03253724,1.545429,0.0830027,0.03276165,1.542203,0.07872193,0.03264944,1.543816,0.07734184,0.06502292,1.544706,1.206259,1.210631,1.19763,0,1.207394,1.211277,1.198773
1754512903731,Playing,73290,89.31043,89.18575,0,0,1,0.07725483,0.0650699,1.544702,0.0744162,0.03260796,1.545425,0.08297773,0.03283234,1.542198,0.07869697,0.03272015,1.543812,0.07731689,0.06509361,1.544702,1.206259,1.210954,1.19763,0,1.207718,1.211277,1.198447
1754512903742,Playing,73291,89.86341,89.694,0,0,1,0.07720923,0.06509024,1.544684,0.07644781,0.0326886,1.545348,0.08500399,0.03290924,1.542234,0.0807259,0.03279892,1.543791,0.07727128,0.06511398,1.544684,1.199752,1.224932,1.201708,0,1.200893,1.225092,1.202196
1754512903752,Playing,73292,89.06702,89.22377,0,0,1,0.07722807,0.06506819,1.544651,0.07646664,0.03266653,1.545314,0.08502284,0.03288718,1.5422,0.08074474,0.03277685,1.543757,0.07729013,0.06509188,1.544651,1.199915,1.224932,1.201708,0,1.200893,1.225411,1.202196
1754512903764,Playing,73293,91.18347,90.69354,0,0,1,0.07718969,0.06510316,1.544613,0.07745992,0.03271697,1.545245,0.08601363,0.03293581,1.542186,0.08173677,0.03282639,1.543715,0.07725175,0.06512685,1.544613,1.199099,1.234163,1.206096,0,1.200078,1.23448,1.206583
1754512903775,Playing,73294,88.94344,89.38097,0,0,1,0.07725869,0.06506352,1.544595,0.07752892,0.03267729,1.545227,0.08608262,0.03289609,1.542169,0.08180577,0.03278669,1.543698,0.07732073,0.06508717,1.544595,1.199099,1.234163,1.206096,0,1.199915,1.23448,1.206583
1754512903786,Playing,73295,89.25623,89.28741,0,0,1,0.07718629,0.06488951,1.544626,0.07745654,0.03250335,1.545258,0.08601022,0.03272213,1.5422,0.08173338,0.03261274,1.543729,0.07724835,0.06491321,1.544626,1.199099,1.234163,1.206096,0,1.200078,1.23448,1.206583
1754512903798,Playing,73296,90.62075,90.28741,0,0,1,0.07717533,0.06471089,1.544649,0.07739578,0.03606561,1.545395,0.08594961,0.03627472,1.542337,0.0816727,0.03617016,1.543866,0.07723738,0.06473455,1.544649,1.060725,1.100918,1.068811,0,1.061647,1.101273,1.069543
1754512903809,Playing,73297,89.13847,89.4257,0,0,1,0.07719491,0.06454821,1.544669,0.07741538,0.03590293,1.545415,0.08596919,0.03611204,1.542357,0.08169229,0.03600749,1.543886,0.07725698,0.0645719,1.544669,1.060725,1.100918,1.068811,0,1.061647,1.101273,1.06936
1754512903819,Playing,73298,89.33278,89.35601,0,0,1,0.07725972,0.06445995,1.544665,0.07748019,0.03581478,1.545411,0.08603401,0.03602381,1.542352,0.0817571,0.03591929,1.543881,0.07732178,0.06448367,1.544665,1.060725,1.100918,1.068811,0,1.061278,1.101273,1.069726
1754512903830,Playing,73299,90.40937,90.14603,0,0,1,0.07729925,0.06445916,1.544652,0.07210229,0.03706293,1.545588,0.08067049,0.03727676,1.542238,0.07638639,0.03716984,1.543913,0.0773613,0.06448284,1.544652,1.032872,1.012204,1.009688,0,1.033819,1.012784,1.010656
