unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754512400751,Target Loaded,28137,89.08607,88.98756,0,0,1,-0.0007562255,0.01025658,0.9697056,-0.007751696,-0.02855164,0.9703414,0.0008215941,-0.02848361,0.9667001,-0.003465051,-0.02851763,0.9685208,0.003203616,0.04129561,0.9691538,2.328349,2.295587,2.298144,1.84875,4.175654,4.130004,4.145245
1754512400751,Target Set,28137,89.08607,88.98756,0,0,1,-0.0007562255,0.01025658,0.9697056,-0.007751696,-0.02855164,0.9703414,0.0008215941,-0.02848361,0.9667001,-0.003465051,-0.02851763,0.9685208,0.003203616,0.04129561,0.9691538,2.328349,2.295587,2.298144,1.84875,4.175654,4.130004,4.145245
1754512400751,Playing,28137,89.08607,88.98756,0,0,1,-0.0007423349,0.01027595,0.9696428,-0.007751696,-0.02855164,0.9703414,0.0008215941,-0.02848361,0.9667001,-0.003465051,-0.02851763,0.9685208,0.003203616,0.04129561,0.9691538,2.329526,2.296781,2.299421,1.84748,4.175654,4.130004,4.145245
1754512400762,Playing,28138,90.61583,90.20876,0,0,1,-0.000719592,0.01029114,0.9695715,-0.007621415,-0.02854137,0.9702707,0.0009515211,-0.02847144,0.9666286,-0.003334947,-0.02850641,0.9684496,0.003318697,0.04130826,0.9690822,2.328854,2.297292,2.299336,1.848115,4.175982,4.130289,4.145482
1754512400772,Playing,28139,87.59099,88.24543,0,0,1,-0.0007069856,0.01030312,0.9694986,-0.007490359,-0.02849352,0.9701999,0.00108216,-0.02842274,0.9665568,-0.0032041,-0.02845813,0.9683784,0.003441181,0.04135735,0.9690077,2.325742,2.295672,2.296866,1.851289,4.176264,4.130621,4.14586
1754512400785,Playing,28140,92.477,91.41911,0,0,1,-0.0006850511,0.01031958,0.9694303,-0.007484008,-0.02834832,0.9701365,0.001088548,-0.02827804,0.9664935,-0.00319773,-0.02831318,0.968315,0.003447954,0.04150237,0.9689354,2.318662,2.288157,2.289611,1.858885,4.176546,4.130858,4.146096
1754512400796,Playing,28141,90.37342,90.63484,0,0,1,-0.0006908849,0.01033101,0.9693644,-0.004757855,-0.0201966,0.9702852,0.003806084,-0.0201561,0.9667814,-0.0004758853,-0.02017635,0.9685333,0.003504008,0.04173833,0.9688623,1.818976,1.824455,1.804068,1.872626,3.69157,3.661158,3.667677
1754512400806,Playing,28142,90.47726,90.51666,0,0,1,-0.0006954893,0.0103501,0.9692957,-0.004908206,-0.01985998,0.9702282,0.003655978,-0.0198192,0.9667204,-0.0006261142,-0.01983959,0.9684743,0.003437344,0.0420411,0.9687848,1.80168,1.804827,1.785422,1.888859,3.690509,3.659339,3.666235
1754512400818,Playing,28143,89.94505,90.08795,0,0,1,-0.0006924681,0.01036847,0.969227,-0.005094653,-0.0196663,0.9701613,0.003470469,-0.01962833,0.9666603,-0.0008120919,-0.01964732,0.9684108,0.003173403,0.04226715,0.9687106,1.793187,1.793078,1.775088,1.899192,3.6921,3.661639,3.668211
1754512400828,Playing,28144,88.92209,89.21355,0,0,1,-0.0006993413,0.01039437,0.9691619,-0.005269045,-0.01929159,0.9701068,0.003296547,-0.01925652,0.9666055,-0.0009862492,-0.01927406,0.9683561,0.003030397,0.04264463,0.9686348,1.774316,1.771667,1.754797,1.919079,3.692736,3.662174,3.668744
1754512400840,Playing,28145,88.97747,89.03649,0,0,1,-0.0007038899,0.01042326,0.9690962,-0.01151722,-0.01790542,0.9702178,-0.002930459,-0.01786652,0.9664,-0.007223837,-0.01788597,0.9683089,0.002703611,0.042915,0.9685624,1.791112,1.680512,1.71817,1.931379,3.690986,3.611566,3.642714
1754512400850,Playing,28146,90.24456,89.94254,0,0,1,-0.0007120697,0.01045899,0.9690335,-0.0116288,-0.01754711,0.9701629,-0.003041642,-0.01750977,0.9663461,-0.007335219,-0.01752844,0.9682545,0.002594666,0.04327217,0.9684895,1.77564,1.662246,1.701229,1.949734,3.691251,3.611837,3.643036
1754512400862,Playing,28147,89.52311,89.62797,0,0,1,-0.0007349951,0.0105002,0.9689466,-0.0117723,-0.01732276,0.9700786,-0.003184708,-0.01728644,0.9662654,-0.007478504,-0.0173046,0.968172,0.002411236,0.04349618,0.9683971,1.76835,1.652208,1.692464,1.959746,3.690986,3.611837,3.642983
1754512400874,Playing,28148,90.56577,90.33131,0,0,1,-0.0007654531,0.01053459,0.9688689,-0.01179759,-0.01691771,0.9700112,-0.003210006,-0.01688144,0.9661979,-0.007503799,-0.01689957,0.9681045,0.002375879,0.04390292,0.9683071,1.748093,1.630269,1.671287,1.981693,3.691304,3.612108,3.643198
1754512400884,Playing,28149,89.33597,89.58481,0,0,1,-0.0007716641,0.0105762,0.9687963,-0.01175965,-0.0166301,0.9699458,-0.003172237,-0.01659541,0.9661321,-0.007465942,-0.01661276,0.9680389,0.002418771,0.04418896,0.9682261,1.733704,1.6158,1.656703,1.99655,3.69157,3.612379,3.643466
1754512400896,Playing,28150,89.46224,89.49288,0,0,1,-0.0007436899,0.0106207,0.9687543,-0.01168009,-0.01628205,0.9699104,-0.003092656,-0.01624829,0.9661004,-0.007386374,-0.01626517,0.9680054,0.002424479,0.04454084,0.9681737,1.71589,1.597774,1.63865,2.0147,3.690986,3.612379,3.643198
1754512400906,Playing,28151,90.55264,90.2877,0,0,1,-0.0007178932,0.01066724,0.9687153,-0.01171474,-0.01960811,0.9697765,-0.003127281,-0.01956202,0.9659631,-0.007421011,-0.01958507,0.9678698,0.002482742,0.04495011,0.9681223,1.903412,1.796676,1.83355,2.036247,3.907657,3.832928,3.862242
1754512400918,Playing,28152,89.21642,89.48424,0,0,1,-0.0006921934,0.01071132,0.9686927,-0.01134614,-0.0192628,0.9697667,-0.002759991,-0.01921964,0.9659503,-0.007053065,-0.01924122,0.9678585,0.002864144,0.04529196,0.9680883,1.879823,1.777512,1.812078,2.055856,3.907707,3.832978,3.862344
1754512400929,Playing,28153,90.84962,90.50828,0,0,1,-0.0006724717,0.01073774,0.9686749,-0.01116477,-0.01883845,0.9697624,-0.00257924,-0.01879808,0.9659445,-0.006872003,-0.01881827,0.9678534,0.003054961,0.04571351,0.9680561,1.854458,1.753793,1.787065,2.080178,3.907757,3.83303,3.862344
1754512400940,Playing,28154,90.01386,90.13747,0,0,1,-0.0006364128,0.01075717,0.9686582,-0.01101052,-0.01905549,0.969741,-0.002425453,-0.01901226,0.96592,-0.006717986,-0.01903388,0.9678305,0.003230487,0.04581971,0.9680358,1.865401,1.767133,1.799397,2.086191,3.926803,3.85214,3.881461
