unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754442538515,Target Loaded,5475,89.47665,89.62507,0,0,1,0.02697531,0.02435539,0.9814691,0.0394277,0.05123338,0.9809364,0.04960213,0.05083867,0.9801795,0.04451491,0.05103602,0.9805579,0.02689007,0.02449984,0.9814345,1.726804,2.032592,1.862251,0,1.721128,2.029412,1.857937
1754442538515,Target Set,5475,89.47665,89.62507,0,0,1,0.02697531,0.02435539,0.9814691,0.0394277,0.05123338,0.9809364,0.04960213,0.05083867,0.9801795,0.04451491,0.05103602,0.9805579,0.02689007,0.02449984,0.9814345,1.726804,2.032592,1.862251,0,1.721128,2.029412,1.857937
1754442538515,Playing,5475,89.47665,89.62507,0,0,1,0.02696521,0.02436691,0.9814358,0.03949277,0.05110855,0.9809403,0.04966721,0.05071528,0.9801826,0.04457999,0.05091191,0.9805615,0.02695872,0.02437329,0.9814358,1.721356,2.029412,1.857937,0,1.721128,2.029412,1.857937
1754442538527,Playing,5476,89.92886,89.85291,0,0,1,0.02695087,0.02437186,0.9814045,0.03947843,0.05111349,0.9809089,0.04965286,0.05072021,0.9801514,0.04456565,0.05091685,0.9805301,0.02694437,0.02437823,0.9814045,1.721356,2.029412,1.858042,0,1.721242,2.029412,1.858042
1754442538539,Playing,5477,85.37158,86.49191,0,0,1,0.02694966,0.02437149,0.981369,0.03947722,0.0511131,0.9808735,0.04965166,0.05071983,0.9801158,0.04456444,0.05091647,0.9804946,0.02694317,0.02437785,0.981369,1.72147,2.029605,1.858148,0,1.721242,2.029605,1.858042
1754442538549,Playing,5478,86.98678,86.86306,0,0,1,0.02696719,0.02438998,0.9813414,0.03936398,0.04753431,0.9809372,0.04953847,0.04714282,0.9801795,0.04445122,0.04733856,0.9805584,0.0269607,0.02439634,0.9813414,1.53059,1.87043,1.682839,0,1.530334,1.87043,1.682723
1754442538560,Playing,5479,96.08733,93.78126,0,0,1,0.02699394,0.02441901,0.9813185,0.03939072,0.04756335,0.9809144,0.04956521,0.04717188,0.9801567,0.04447797,0.04736761,0.9805355,0.02698743,0.02442538,0.9813185,1.530718,1.87043,1.682723,0,1.53059,1.87043,1.682723
1754442538572,Playing,5480,90.88596,91.60978,0,0,1,0.02701824,0.02445124,0.9813005,0.03941502,0.04759559,0.9808964,0.04958953,0.0472041,0.9801388,0.04450227,0.04739985,0.9805176,0.02701174,0.02445761,0.9813005,1.53059,1.870535,1.682955,0,1.53059,1.870535,1.682955
1754442538583,Playing,5481,92.40094,92.20315,0,0,1,0.02703787,0.02447834,0.9812828,0.03574582,0.0477811,0.9810328,0.04591919,0.04738161,0.9800754,0.0408325,0.04758136,0.9805541,0.02703138,0.02448471,0.9812828,1.449964,1.733139,1.569725,0,1.449829,1.733139,1.569725
1754442538594,Playing,5482,90.05764,90.59402,0,0,1,0.02701573,0.02452904,0.9812638,0.0358761,0.04789459,0.9810061,0.04604981,0.04750145,0.9800566,0.04096296,0.04769802,0.9805314,0.02700924,0.02453542,0.9812638,1.456697,1.741924,1.577684,0,1.456294,1.741812,1.57756
1754442538605,Playing,5483,87.82021,88.51366,0,0,1,0.02699373,0.02456259,0.9812503,0.03580364,0.04784148,0.9809968,0.0459772,0.04744547,0.9800447,0.04089042,0.04764348,0.9805207,0.02698723,0.02456895,0.9812504,1.450774,1.73596,1.571843,0,1.450639,1.73596,1.571594
1754442538616,Playing,5484,90.94464,90.3369,0,0,1,0.02696766,0.02460096,0.981213,0.02777266,0.04734866,0.9812672,0.0379492,0.0469432,0.979883,0.03286093,0.04714593,0.9805751,0.02696117,0.02460733,0.981213,1.326627,1.454949,1.359987,0,1.326332,1.45468,1.359555
1754442538627,Playing,5485,88.66741,89.08479,0,0,1,0.02695931,0.02463941,0.9811803,0.02776432,0.04738706,0.9812343,0.03794087,0.04698166,0.9798501,0.0328526,0.04718436,0.9805422,0.02695283,0.02464576,0.9811804,1.326627,1.454949,1.359843,0,1.326332,1.454815,1.359699
