unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754442641720,Target Loaded,14740,93.55499,92.65849,0,0,1,0.01100015,0.02635251,0.9820394,0.009825617,0.02357304,0.9819094,0.02001417,0.02332956,0.9814081,0.0149199,0.0234513,0.9816587,-0.003750674,0.02147041,0.9819162,0.1758294,0.5549665,0.2839303,0.9063343,0.8011303,1.391001,1.095394
1754442641720,Target Set,14740,93.55499,92.65849,0,0,1,0.01100015,0.02635251,0.9820394,0.009825617,0.02357304,0.9819094,0.02001417,0.02332956,0.9814081,0.0149199,0.0234513,0.9816587,-0.003750674,0.02147041,0.9819162,0.1758294,0.5549665,0.2839303,0.9063343,0.8011303,1.391001,1.095394
1754442641720,Playing,14740,93.55499,92.65849,0,0,1,0.0110117,0.02634816,0.9820371,0.009825617,0.02357304,0.9819094,0.02001417,0.02332956,0.9814081,0.0149199,0.0234513,0.9816587,-0.003750674,0.02147041,0.9819162,0.1758294,0.5542608,0.2839303,0.906766,0.8011303,1.391001,1.095394
1754442641730,Playing,14741,89.68208,90.42618,0,0,1,0.01101972,0.02633436,0.9820335,0.009747878,0.02334743,0.9819051,0.01993643,0.02310361,0.9814045,0.01484215,0.02322552,0.9816548,-0.003828526,0.02124544,0.9819103,0.1887116,0.5535544,0.2873554,0.9153573,0.8013745,1.391001,1.095394
1754442641742,Playing,14742,78.80345,81.70914,0,0,1,0.011018,0.02629963,0.9820291,0.009594128,0.02310523,0.9818999,0.01978274,0.02286132,0.9814008,0.01468844,0.02298328,0.9816504,-0.003982283,0.0210034,0.9819025,0.2036718,0.5492961,0.2880355,0.9276733,0.8013745,1.391001,1.095394
1754442641753,Playing,14743,91.49633,89.04953,0,0,1,0.01099883,0.02626364,0.9820307,0.009483494,0.02393533,0.9819044,0.01967216,0.0236914,0.9814051,0.01457783,0.02381337,0.9816548,-0.00409697,0.0207033,0.9819013,0.1607126,0.5278606,0.2525642,0.9381608,0.814213,1.398018,1.104644
1754442641764,Playing,14744,102.3887,99.05393,0,0,1,0.01097851,0.02623433,0.9820417,0.009193778,0.02371575,0.9819146,0.01938257,0.02347216,0.9814178,0.01428818,0.02359395,0.9816662,-0.004386604,0.02048339,0.9819071,0.1802258,0.5162413,0.2478722,0.9567486,0.8144533,1.398018,1.104644
1754442641775,Playing,14745,85.52126,88.90443,0,0,1,0.01096725,0.02622382,0.9820471,0.008976437,0.0237801,0.9819198,0.01916537,0.02353707,0.9814252,0.0140709,0.02365858,0.9816725,-0.004603751,0.0205469,0.9819098,0.183454,0.5031891,0.2349025,0.966516,0.814213,1.398018,1.104644
1754442641786,Playing,14746,93.72775,92.52191,0,0,1,0.01096243,0.02623477,0.9820434,0.007967427,0.02284072,0.9819432,0.01815666,0.02259716,0.9813939,0.01306204,0.02271894,0.9816686,-0.00457941,0.02071417,0.9819075,0.2639296,0.4702222,0.2382111,0.9618481,0.7423044,1.331339,1.035899
1754442641797,Playing,14747,89.99847,90.62933,0,0,1,0.01097366,0.0262556,0.9820497,0.007938787,0.02301298,0.9819499,0.01812795,0.02276811,0.9814009,0.01303337,0.02289055,0.9816754,-0.004608326,0.0208879,0.9819139,0.2586879,0.464781,0.2298502,0.9612376,0.7423044,1.331339,1.035899
