unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754442830808,Target Loaded,31716,89.74808,89.44471,0,0,1,0.01885681,0.02592584,0.9765649,0.01519415,0.02884975,0.9770509,0.02537531,0.02846716,0.9754629,0.02028473,0.02865845,0.9762568,0.01885867,0.02583472,0.9766283,0.2748253,0.4121198,0.1813082,0,0.2783625,0.4140146,0.1855749
1754442830808,Target Set,31716,89.74808,89.44471,0,0,1,0.01885681,0.02592584,0.9765649,0.01519415,0.02884975,0.9770509,0.02537531,0.02846716,0.9754629,0.02028473,0.02865845,0.9762568,0.01885867,0.02583472,0.9766283,0.2748253,0.4121198,0.1813082,0,0.2783625,0.4140146,0.1855749
1754442830808,Playing,31716,89.74808,89.44471,0,0,1,0.01877971,0.0258725,0.9766287,0.015109,0.02889435,0.9770509,0.02529027,0.02851048,0.9754638,0.02019963,0.02870242,0.9762573,0.01877321,0.02587887,0.9766288,0.2783625,0.4140146,0.1855749,0,0.2783625,0.4140146,0.1855749
1754442830820,Playing,31717,90.27796,90.06965,0,0,1,0.01870245,0.02585106,0.976702,0.01557563,0.03089475,0.9771027,0.02575636,0.03051228,0.9755411,0.02066599,0.03070351,0.9763219,0.01869597,0.02585744,0.9767021,0.3471792,0.4977152,0.3077414,0,0.3471792,0.4981082,0.3071049
1754442830830,Playing,31718,83.47037,85.12019,0,0,1,0.01863516,0.02583782,0.9767848,0.01548849,0.03084148,0.9771863,0.0256689,0.03045018,0.9756237,0.0205787,0.03064583,0.976405,0.01862866,0.02584419,0.9767848,0.3466151,0.4957456,0.3051875,0,0.3454843,0.4957456,0.3051875
1754442830841,Playing,31719,86.67088,86.28321,0,0,1,0.0185753,0.02582724,0.9768704,0.0154568,0.03087691,0.9772709,0.02563739,0.03049047,0.9757097,0.02054709,0.03068369,0.9764903,0.01856879,0.02583361,0.9768704,0.3477423,0.4985009,0.3083766,0,0.3471792,0.4985009,0.3077414
1754442830853,Playing,31720,94.20276,92.22287,0,0,1,0.01854171,0.02580595,0.9769534,0.01542321,0.03085562,0.977354,0.02560377,0.03046918,0.9757927,0.02051349,0.0306624,0.9765733,0.01853522,0.02581232,0.9769534,0.3477423,0.4985009,0.3077414,0,0.3466151,0.4985009,0.3077414
1754442830864,Playing,31721,97.04404,95.83875,0,0,1,0.01850555,0.02577313,0.977038,0.01543107,0.03207267,0.9774316,0.02561159,0.03168458,0.9758704,0.02052133,0.03187863,0.976651,0.01849905,0.0257795,0.9770379,0.410693,0.5439265,0.3774237,0,0.409739,0.5442861,0.3769049
1754442830875,Playing,31722,91.33922,92.4641,0,0,1,0.0184682,0.0257334,0.9771245,0.0153937,0.03203291,0.9775182,0.02557421,0.03164485,0.9759569,0.02048396,0.03183888,0.9767375,0.0184617,0.02573976,0.9771245,0.4102162,0.5439265,0.3774237,0,0.4102162,0.5442861,0.3769049
1754442830886,Playing,31723,88.72327,89.65848,0,0,1,0.01842589,0.02569679,0.9772136,0.008228987,0.03225443,0.9777876,0.01842071,0.03186359,0.9758407,0.01332485,0.03205901,0.9768142,0.01841938,0.02570317,0.9772136,0.7102429,0.3642322,0.4784724,0,0.709416,0.3631561,0.4776538
