unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754514703308,Target Loaded,14310,89.87164,89.83086,0,0,1,0.03714126,0.09121832,1.620798,0.04125568,0.06828612,1.619976,0.0509387,0.06841698,1.620298,0.04609719,0.06835155,1.620137,0.03706586,0.09130388,1.620805,0.8206762,0.9400361,0.8656976,0,0.8242449,0.9437756,0.8695317
1754514703308,Target Set,14310,89.87164,89.83086,0,0,1,0.03714126,0.09121832,1.620798,0.04125568,0.06828612,1.619976,0.0509387,0.06841698,1.620298,0.04609719,0.06835155,1.620137,0.03706586,0.09130388,1.620805,0.8206762,0.9400361,0.8656976,0,0.8242449,0.9437756,0.8695317
1754514703308,Playing,14310,89.87164,89.83086,0,0,1,0.03720739,0.09113875,1.620813,0.04139209,0.06809324,1.619981,0.0510751,0.0682227,1.620302,0.04623359,0.06815797,1.620141,0.03720561,0.09111151,1.620813,0.8249568,0.9443973,0.8704314,0,0.82377,0.9433607,0.8695317
1754514703319,Playing,14311,89.13069,89.30574,0,0,1,0.03722918,0.09107965,1.620824,0.04145715,0.06792873,1.619988,0.05114007,0.06805748,1.620311,0.04629861,0.0679931,1.62015,0.03722736,0.09105244,1.620824,0.8289794,0.9485323,0.8742447,0,0.828271,0.9479132,0.873573
1754514703330,Playing,14312,87.88391,88.23936,0,0,1,0.03721857,0.09100839,1.620834,0.04144511,0.06773356,1.619995,0.05112818,0.06785741,1.620319,0.04628664,0.06779549,1.620157,0.03721681,0.09098119,1.620834,0.8327476,0.9524438,0.8782644,0,0.8320423,0.9516218,0.8775957
1754514703341,Playing,14313,90.59508,90.00615,0,0,1,0.03717437,0.0909847,1.620835,0.04157725,0.07005376,1.620041,0.05126068,0.07017145,1.620375,0.04641896,0.0701126,1.620208,0.03717253,0.09095749,1.620835,0.7538139,0.8864697,0.8047857,0,0.7522548,0.8855863,0.8035691
1754514703353,Playing,14314,89.92173,89.94284,0,0,1,0.03715512,0.09094593,1.620838,0.04151741,0.06994516,1.620043,0.05120069,0.07006347,1.620375,0.04635905,0.07000431,1.620209,0.03715333,0.09091872,1.620838,0.7553698,0.8875727,0.8062432,0,0.7545922,0.886911,0.8055148
1754514703364,Playing,14315,89.87164,89.88944,0,0,1,0.03715032,0.09093559,1.620826,0.04147992,0.06988728,1.620032,0.05116314,0.07001546,1.620363,0.04632153,0.06995137,1.620197,0.03714848,0.09090844,1.620826,0.7569224,0.8882338,0.806971,0,0.7556288,0.8871316,0.8060005
1754514703375,Playing,14316,89.62078,89.68794,0,0,1,0.03722653,0.0908815,1.620807,0.04093382,0.07029694,1.620045,0.05061617,0.07044309,1.620342,0.045775,0.07037002,1.620193,0.03722468,0.09085435,1.620807,0.7367479,0.8618464,0.7833468,0,0.7356848,0.861165,0.782347
1754514703386,Playing,14317,85.22651,86.34187,0,0,1,0.03724858,0.0908131,1.620792,0.04100239,0.07005414,1.620025,0.05068466,0.07020554,1.620325,0.04584353,0.07012984,1.620175,0.03724676,0.09078592,1.620792,0.7430948,0.8677295,0.7890712,0.02797646,0.741777,0.866827,0.7888232
1754514703397,Playing,14318,95.3284,93.08177,0,0,1,0.03721064,0.09075505,1.620785,0.04094878,0.06985703,1.620015,0.0506312,0.07000089,1.620314,0.04578999,0.06992896,1.620164,0.03720883,0.09072793,1.620785,0.7478197,0.8720036,0.7945082,0,0.7467723,0.8711056,0.7932757
1754514703408,Playing,14319,89.66515,90.5193,0,0,1,0.03718826,0.09068838,1.620784,0.04082099,0.07242936,1.620068,0.0505037,0.07255,1.620364,0.04566234,0.07248968,1.620216,0.03718644,0.09066117,1.620784,0.6549156,0.7935224,0.7072059,0,0.6546168,0.7927822,0.7069291
1754514703419,Playing,14320,89.89268,90.04933,0,0,1,0.03722438,0.09064436,1.620778,0.04092401,0.07231086,1.620058,0.05060691,0.07242432,1.620357,0.04576546,0.07236759,1.620207,0.03722256,0.09061718,1.620778,0.6581939,0.7972127,0.711069,0,0.6573014,0.796476,0.7102429
1754514703431,Playing,14321,89.78423,89.85049,0,0,1,0.03729761,0.09059396,1.620767,0.04109308,0.07217857,1.620043,0.05077595,0.07229242,1.620347,0.04593451,0.07223549,1.620195,0.03729573,0.09056681,1.620767,0.6617518,0.8018627,0.7151849,0,0.6608641,0.8011303,0.7143636
1754514703442,Playing,14322,90.04572,89.99691,0,0,1,0.037386,0.09058285,1.620748,0.04080448,0.07247624,1.620043,0.05048704,0.07259908,1.620326,0.04564576,0.07253766,1.620184,0.03738418,0.0905557,1.620748,0.6483091,0.7848442,0.6996954,0,0.6477052,0.7840959,0.6988559
