unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754514860508,Target Loaded,28424,89.92847,89.93064,0,0,1,0.04211119,0.03534763,1.631164,0.03977484,0.01628681,1.630621,0.04945478,0.01641813,1.630595,0.04461481,0.01635247,1.630608,0.04204985,0.03547776,1.631159,0.6737661,0.7127182,0.6723125,0,0.6781085,0.7179157,0.6772422
1754514860508,Target Set,28424,89.92847,89.93064,0,0,1,0.04211119,0.03534763,1.631164,0.03977484,0.01628681,1.630621,0.04945478,0.01641813,1.630595,0.04461481,0.01635247,1.630608,0.04204985,0.03547776,1.631159,0.6737661,0.7127182,0.6723125,0,0.6781085,0.7179157,0.6772422
1754514860508,Playing,28424,89.92847,89.93064,0,0,1,0.04212511,0.03528899,1.631161,0.03984883,0.01607084,1.630621,0.04952875,0.01620245,1.630595,0.04468879,0.01613665,1.630608,0.04212329,0.03526178,1.631161,0.6792617,0.7184606,0.6783969,0,0.6783969,0.717643,0.6772422
1754514860519,Playing,28425,90.15142,90.09622,0,0,1,0.04212564,0.03518987,1.631158,0.0398677,0.01578574,1.630614,0.04954767,0.01591519,1.630589,0.04470769,0.01585046,1.630601,0.04212379,0.03516272,1.631158,0.6858553,0.7255072,0.6849989,0,0.6844273,0.7241574,0.6832828
1754514860530,Playing,28426,86.68601,87.53857,0,0,1,0.04211658,0.03513558,1.631152,0.03986633,0.01562786,1.630606,0.04954633,0.01575677,1.630581,0.04470633,0.01569232,1.630593,0.04211473,0.03510842,1.631153,0.6892704,0.7287365,0.6884183,0.02797646,0.688134,0.7279305,0.687565
1754514860541,Playing,28427,91.309,90.36639,0,0,1,0.04208532,0.03508447,1.631142,0.03750947,0.01593074,1.630669,0.04718938,0.01606631,1.630519,0.04234943,0.01599853,1.630594,0.04208347,0.03505732,1.631143,0.6909717,0.6912548,0.6696879,0.02797646,0.6901216,0.690405,0.6688108
1754514860552,Playing,28428,90.14889,90.20326,0,0,1,0.04205942,0.03501374,1.631137,0.03744349,0.01574555,1.630662,0.04712334,0.01588863,1.630509,0.04228342,0.01581709,1.630586,0.04205754,0.03498657,1.631137,0.6952065,0.694925,0.6740565,0,0.6943616,0.6940797,0.6728944
1754514860563,Playing,28429,89.17995,89.43578,0,0,1,0.04200947,0.03496809,1.631131,0.03734446,0.01559843,1.630655,0.04702419,0.01574802,1.6305,0.04218432,0.01567323,1.630578,0.04200765,0.03494094,1.631131,0.6991359,0.6977351,0.6766641,0.02797646,0.6982958,0.6966124,0.6755064
1754514860575,Playing,28430,88.84857,88.99538,0,0,1,0.04198372,0.03488441,1.631131,0.03734189,0.01569843,1.630658,0.04702166,0.01584762,1.630505,0.04218177,0.01577303,1.630582,0.04198188,0.03485727,1.631131,0.6923862,0.6909717,0.6702721,0,0.6918207,0.6901216,0.6696879
1754514860586,Playing,28431,90.86649,90.39871,0,0,1,0.04193324,0.03478675,1.631136,0.03727147,0.0153942,1.63066,0.04695129,0.01553977,1.630506,0.04211138,0.01546698,1.630583,0.04193139,0.03475958,1.631136,0.7002546,0.6985759,0.6783969,0,0.6991359,0.6974546,0.6766641
1754514860597,Playing,28432,89.71123,89.88309,0,0,1,0.04191291,0.03469934,1.631136,0.03724331,0.01513748,1.630657,0.04692322,0.01528077,1.630501,0.04208326,0.01520912,1.630579,0.04191107,0.03467216,1.631136,0.7058211,0.7041557,0.6838553,0,0.7049889,0.7033216,0.6829963
1754514860608,Playing,28433,89.89816,89.89439,0,0,1,0.04189238,0.03466557,1.631129,0.04020724,0.02128457,1.630663,0.0498873,0.02141497,1.630674,0.04504727,0.02134977,1.630668,0.0418905,0.03463842,1.631129,0.4727124,0.5439265,0.4801054,0,0.4718838,0.5428462,0.4788812
1754514860619,Playing,28434,89.94743,89.93417,0,0,1,0.0419369,0.03465146,1.631118,0.04031527,0.02123529,1.63065,0.04999524,0.02137059,1.630664,0.04515526,0.02130294,1.630657,0.04193509,0.03462428,1.631118,0.4739525,0.5453635,0.4817329,0,0.4727124,0.5450047,0.4813265
1754514860630,Playing,28435,87.95235,88.44781,0,0,1,0.04198334,0.03469013,1.631105,0.04043764,0.02132118,1.630636,0.05011776,0.02145912,1.630654,0.0452777,0.02139015,1.630645,0.04198146,0.03466298,1.631105,0.4718838,0.5450047,0.4813265,0,0.4714689,0.5442861,0.4805128
1754514860641,Playing,28436,92.02806,91.133,0,0,1,0.04198483,0.03474003,1.631096,0.04053709,0.0149796,1.63052,0.05021721,0.01511075,1.630539,0.04537715,0.01504517,1.63053,0.04198298,0.03471287,1.631096,0.694925,0.7472962,0.7010924,0,0.6940797,0.7465102,0.7002546
1754514860653,Playing,28437,89.66515,90.03211,0,0,1,0.04199997,0.03480916,1.631086,0.04059654,0.015156,1.630511,0.05027682,0.01527756,1.630533,0.04543668,0.01521678,1.630522,0.04199812,0.03478201,1.631086,0.6915378,0.7449358,0.6982958,0,0.6906884,0.7438844,0.6974546
1754514860664,Playing,28438,89.82875,89.87959,0,0,1,0.04201725,0.03481987,1.631074,0.04066283,0.01523313,1.630498,0.05034322,0.01534513,1.630522,0.04550302,0.01528913,1.63051,0.04201543,0.03479271,1.631073,0.6889865,0.7438844,0.6966124,0,0.688134,0.7430948,0.6957693
1754514860675,Playing,28439,88.96096,89.19061,0,0,1,0.04203323,0.03476036,1.631063,0.04068741,0.008849934,1.630347,0.05036783,0.008969307,1.630366,0.04552762,0.00890962,1.630356,0.04203135,0.03473318,1.631063,0.9106421,0.9516218,0.9157847,0,0.9099972,0.9510047,0.9151434
1754514860686,Playing,28440,91.41246,90.85699,0,0,1,0.04208517,0.03471245,1.631054,0.04080939,0.00877066,1.630334,0.05048972,0.008893862,1.630358,0.04564956,0.008832261,1.630346,0.04208332,0.03468528,1.631054,0.9119305,0.9534706,0.9172792,0,0.9106421,0.9526493,0.9159984
1754514860697,Playing,28441,89.15883,89.58337,0,0,1,0.04207408,0.03460161,1.631066,0.04076788,0.008478448,1.630343,0.05044809,0.008606777,1.630364,0.04560798,0.008542612,1.630353,0.04207224,0.03457443,1.631066,0.9183452,0.9589957,0.9234449,0.02797646,0.9170658,0.9581792,0.9223848
1754514860708,Playing,28442,90.09642,89.96815,0,0,1,0.04206869,0.03460135,1.631069,0.03983322,0.008439168,1.630373,0.04951322,0.008573666,1.630344,0.04467322,0.008506417,1.630358,0.04206687,0.0345742,1.631069,0.9219604,0.9507989,0.9204736,0.02797646,0.9206861,0.9501812,0.9196228
1754514860719,Playing,28443,88.53637,88.89432,0,0,1,0.04201177,0.03458801,1.631067,0.03969127,0.008398652,1.630373,0.04937124,0.008532435,1.630339,0.04453126,0.008465543,1.630356,0.04200992,0.03456081,1.631067,0.923233,0.9507989,0.9215358,0.02797646,0.9221727,0.9497693,0.920261
