unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754514779012,Target Loaded,21107,90.39845,90.83755,0,0,1,0.01903521,-0.01227018,1.024898,0.01097855,-0.02501337,1.024384,0.02065639,-0.02524628,1.024472,0.01581747,-0.02512982,1.024428,0.01538107,0.09392469,1.019221,0.8425589,0.7314168,0.7409853,5.953712,6.667945,6.682194,6.669651
1754514779013,Target Set,21107,90.39845,90.83755,0,0,1,0.01903521,-0.01227018,1.024898,0.01097855,-0.02501337,1.024384,0.02065639,-0.02524628,1.024472,0.01581747,-0.02512982,1.024428,0.01538107,0.09392469,1.019221,0.8425589,0.7314168,0.7409853,5.953712,6.667945,6.682194,6.669651
1754514779013,Playing,21107,90.39845,90.83755,0,0,1,0.01902995,-0.01227231,1.024882,0.01097855,-0.02501337,1.024384,0.02065639,-0.02524628,1.024472,0.01581747,-0.02512982,1.024428,0.01538107,0.09392469,1.019221,0.8430232,0.7308815,0.7409853,5.95381,6.667945,6.682194,6.669651
1754514779023,Playing,21108,89.70494,89.98809,0,0,1,0.01901831,-0.01227859,1.024867,0.01096678,-0.02502234,1.024371,0.02064478,-0.0252499,1.024454,0.01580578,-0.02513612,1.024412,0.01544026,0.09383191,1.019215,0.8425589,0.7314168,0.7409853,5.948869,6.663473,6.677115,6.664797
1754514779034,Playing,21109,82.46536,84.34605,0,0,1,0.01900455,-0.01229158,1.024848,0.01095296,-0.02503859,1.024358,0.02063118,-0.02525963,1.02443,0.01579207,-0.02514911,1.024394,0.01558769,0.09375517,1.019204,0.8425589,0.7308815,0.7409853,5.945079,6.66047,6.67309,6.661325
1754514779045,Playing,21110,95.64658,92.82145,0,0,1,0.01898235,-0.01230989,1.024828,0.01139767,-0.02493963,1.024333,0.02107589,-0.02515976,1.02442,0.01623678,-0.02504969,1.024377,0.01570672,0.09367167,1.019191,0.8240075,0.7281993,0.7287365,5.941286,6.649656,6.66368,6.651219
1754514779056,Playing,21111,88.835,89.83161,0,0,1,0.01896431,-0.0123214,1.024808,0.01137963,-0.02495205,1.024315,0.02105787,-0.02517043,1.024398,0.01621875,-0.02506124,1.024356,0.01575808,0.09360652,1.019177,0.8244823,0.7279305,0.7287365,5.93825,6.64709,6.660559,6.648358
1754514779067,Playing,21112,91.46384,91.05578,0,0,1,0.01895933,-0.0123231,1.024784,0.01137446,-0.02495745,1.024294,0.021053,-0.0251684,1.024371,0.01621373,-0.02506293,1.024333,0.0158395,0.09353908,1.01916,0.8240075,0.7279305,0.7284679,5.934552,6.643843,6.656583,6.644788
1754514779078,Playing,21113,90.4892,90.63084,0,0,1,0.01895259,-0.01231658,1.024756,0.01162262,-0.01859498,1.024327,0.02130118,-0.01880477,1.024404,0.0164619,-0.01869988,1.024366,0.01588593,0.09360377,1.019126,0.5399548,0.3871488,0.3841043,5.937854,6.291674,6.305557,6.29289
1754514779090,Playing,21114,87.16219,88.02936,0,0,1,0.01894344,-0.01230644,1.024727,0.01161343,-0.0185902,1.024297,0.02129211,-0.01878932,1.024377,0.01645277,-0.01868976,1.024337,0.01582563,0.09363417,1.019094,0.5392296,0.3871488,0.3830841,5.93924,6.29317,6.306739,6.294198
