unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754514627270,Target Loaded,7486,90.61219,90.34769,0,0,1,0.03412348,0.0324901,1.643019,0.03757513,0.001378536,1.641994,0.04725787,0.00148198,1.642262,0.0424165,0.001430258,1.642128,0.03423077,0.0325359,1.643012,1.091278,1.174032,1.120823,0.01978234,1.092353,1.174032,1.121347
1754514627270,Target Set,7486,90.61219,90.34769,0,0,1,0.03412348,0.0324901,1.643019,0.03757513,0.001378536,1.641994,0.04725787,0.00148198,1.642262,0.0424165,0.001430258,1.642128,0.03423077,0.0325359,1.643012,1.091278,1.174032,1.120823,0.01978234,1.092353,1.174032,1.121347
1754514627270,Playing,7486,90.61219,90.34769,0,0,1,0.03407258,0.03245766,1.643017,0.03742123,0.001273826,1.641998,0.04710391,0.001379147,1.642267,0.04226257,0.001326486,1.642132,0.03407076,0.0324305,1.643017,1.093427,1.174865,1.122742,0,1.092353,1.173865,1.121347
1754514627281,Playing,7487,89.18575,89.47623,0,0,1,0.03400344,0.03240418,1.643009,0.03032294,-0.0004168153,1.642161,0.04000312,-0.0003082454,1.642049,0.03516303,-0.0003625304,1.642105,0.03400168,0.03237699,1.643009,1.151311,1.159609,1.143294,0,1.150291,1.158596,1.142267
1754514627315,Playing,7488,86.19837,87.01784,0,0,1,0.03391364,0.03244771,1.643018,0.03746364,0.001707107,1.642005,0.0471465,0.001810268,1.642286,0.04230507,0.001758687,1.642145,0.03391188,0.03242053,1.643018,1.079015,1.163652,1.109241,0,1.077745,1.162643,1.108358
1754514627330,Playing,7489,31.73648,45.55682,0,0,1,0.03380364,0.03249174,1.643044,0.03716329,0.001855716,1.642041,0.04684588,0.001973495,1.642312,0.04200459,0.001914605,1.642176,0.03380179,0.03246462,1.643044,1.074472,1.157413,1.103935,0,1.073379,1.156229,1.102871
1754514627342,Playing,7490,79.88881,71.30581,0,0,1,0.03374523,0.03245674,1.643059,0.03285989,0.001203701,1.642178,0.04253986,0.001347169,1.642219,0.03769988,0.001275435,1.642198,0.03374341,0.03242955,1.643059,1.089663,1.127612,1.095573,0,1.089124,1.12657,1.094679
1754514627353,Playing,7491,66.76147,67.89755,0,0,1,0.03372034,0.03240608,1.64307,0.03280544,0.001060516,1.642187,0.04248548,0.001211479,1.642227,0.03764546,0.001135997,1.642207,0.03371838,0.03237897,1.643071,1.093427,1.129519,1.098605,0,1.092174,1.128826,1.097892
1754514627364,Playing,7492,82.45615,78.81651,0,0,1,0.03362009,0.0323244,1.643081,0.03257269,0.0008150041,1.642196,0.04225254,0.0009693652,1.642229,0.03741261,0.0008921847,1.642212,0.03361827,0.03229725,1.64308,1.098783,1.133669,1.103758,0,1.097892,1.132979,1.102871
1754514627376,Playing,7493,87.23029,85.12685,0,0,1,0.03358451,0.03226449,1.643088,0.03290489,0.0006126761,1.642187,0.04258487,0.0007579178,1.642239,0.03774488,0.000685297,1.642213,0.03358257,0.03223735,1.643088,1.103758,1.14261,1.110299,0,1.102339,1.141582,1.109417
