unix_ms,event,frame,fps,smoothed_fps,calib_dir_x,calib_dir_y,calib_dir_z,target_dir_x,target_dir_y,target_dir_z,left_dir_x,left_dir_y,left_dir_z,right_dir_x,right_dir_y,right_dir_z,avg_dir_x,avg_dir_y,avg_dir_z,head_dir_x,head_dir_y,head_dir_z,left_target_diff,right_target_dif,avg_target_diff,head_target_diff,left_head_diff,right_head_diff,avg_head_diff
1754513819846,Target Loaded,59617,89.82413,89.77728,0,0,1,0.02317098,-0.01946501,0.8142396,0.03209111,-0.03471481,0.8151255,0.04062311,-0.03440607,0.8123806,0.03635711,-0.03456044,0.8137531,0.007043404,-0.00458442,0.8140772,1.236697,1.620637,1.409033,1.543069,2.749653,3.163288,2.947894
1754513819846,Target Set,59617,89.82413,89.77728,0,0,1,0.02317098,-0.01946501,0.8142396,0.03209111,-0.03471481,0.8151255,0.04062311,-0.03440607,0.8123806,0.03635711,-0.03456044,0.8137531,0.007043404,-0.00458442,0.8140772,1.236697,1.620637,1.409033,1.543069,2.749653,3.163288,2.947894
1754513819846,Playing,59617,89.82413,89.77728,0,0,1,0.02317357,-0.01952888,0.8143189,0.03209111,-0.03471481,0.8151255,0.04062311,-0.03440607,0.8123806,0.03635711,-0.03456044,0.8137531,0.007043404,-0.00458442,0.8140772,1.233053,1.617857,1.405556,1.54611,2.749653,3.163288,2.947894
1754513819857,Playing,59618,89.87038,89.84711,0,0,1,0.02318948,-0.01958442,0.8143968,0.03210701,-0.03476193,0.8152075,0.04063905,-0.03447004,0.8124543,0.03637303,-0.03461599,0.8138309,0.007211864,-0.005147049,0.8141651,1.232735,1.61822,1.405696,1.513878,2.714691,3.131816,2.914704
1754513819869,Playing,59619,88.11664,88.54926,0,0,1,0.02321818,-0.01963733,0.8144742,0.03213558,-0.03481169,0.8152845,0.04066786,-0.03452612,0.8125324,0.03640172,-0.0346689,0.8139085,0.007237818,-0.005599173,0.814248,1.2321,1.618099,1.405278,1.495148,2.692973,3.113322,2.894485
1754513819880,Playing,59620,90.33125,89.88576,0,0,1,0.02325702,-0.01968502,0.8145576,0.03230866,-0.02841542,0.8154321,0.04084081,-0.02815559,0.8126997,0.03657474,-0.0282855,0.8140659,0.007238826,-0.006185921,0.8143381,0.8796002,1.377572,1.114345,1.472331,2.35052,2.827363,2.581947
1754513819891,Playing,59621,90.05923,90.01587,0,0,1,0.02327675,-0.01975212,0.8146525,0.03232857,-0.02849156,0.8155254,0.04086037,-0.02821365,0.8127963,0.03659447,-0.0283526,0.8141608,0.007218652,-0.006809711,0.81444,0.8798226,1.377146,1.114696,1.449289,2.327088,2.807841,2.560326
1754513819902,Playing,59622,90.08585,90.06836,0,0,1,0.02328279,-0.0198279,0.8147553,0.03233482,-0.02857596,0.8156276,0.04086623,-0.02828082,0.8128999,0.03660052,-0.02842839,0.8142638,0.007215,-0.007491889,0.8145503,0.8800449,1.376577,1.114345,1.423266,2.300016,2.785021,2.53559
1754513819913,Playing,59623,89.2662,89.46674,0,0,1,0.02329022,-0.01991021,0.8148572,0.02479247,-0.02946727,0.8159963,0.03333847,-0.02915827,0.8128648,0.02906547,-0.02931277,0.8144306,0.007153288,-0.008259732,0.8146592,0.6755064,0.9655032,0.7755645,1.398298,1.933607,2.360077,2.135426
1754513819924,Playing,59624,89.59193,89.56063,0,0,1,0.02328557,-0.01999711,0.8149562,0.0247879,-0.02955588,0.8160963,0.03333371,-0.02924345,0.812963,0.0290608,-0.02939966,0.8145297,0.007199798,-0.009039108,0.8147669,0.6755064,0.9657058,0.7758168,1.367163,1.893826,2.326836,2.099097
